1,በቤንዚን የሚሠራ ሞተር ነዳጅ ከነዳጅ ጋን (ስልባትዮ) ወደ ካርቡሬተር እንዲተላለፍ የሚያደርገዉ ምንድነው?,ሀ. አየር ማጣሪያ,ለ. ካርቡሬተር,ሐ. የነዳጅ ፖምኘ,መ. ስልባትዮ,,ሐ
363,አውቶማቲክ ማርሽ ባላቸው ተሸከርካሪዎች ላይ ወደ ኋላ መጓዝ ስንፈልግ የምንጠቀመው ማርሽ የቱ ነው?,ሀ. P,ለ. R,ሐ. N,መ. D,,ለ
364,አውቶማቲክ ማርሽ ላይ ወደ ፊት ለመጓዝ የሚያገለግል የማርሽ አይነት የሆነው የቱ ነው?,ሀ. P,ለ. R,ሐ. N,መ. D,,ለ
365," አውቶማቲክ ማርሽ ባላቸው ተሸከርካሪዎች ላይ የማርሽ ዘንጉን ""P"" ላይ አድርጎ ወደፊት መጓዝ ይቻላል ፡፡",ሀ. እውነት                          ,ለ. ሀሰት,,,,መ
366,"አውቶማቲክ ማርሽ ባላቸው ተሸከርካሪዎች ላይ የማርሽ ዘንጉን ""P"" ላይ አድርጎ ወደፊት መጓዝ ይቻላል ፡፡",ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
367,ጡሩንባ በንፋስ አማካኝነት ሊሰራ ይችላል,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
368,ሞተር በሞቀበት ጊዜ የሞተር ዘይት መጠንን መለካት ይቻላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
369,ሞተር እየሰራ ባለበት ጊዜ የእሳት አቀጣጣይ ክፍሎችን ማጠባበቅና መፈተሸ ይገባል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
370,የሞተር ዘይት ከመጠን በታች ሲሆን ሞተር ውስጥ ቢያንስ ምን ይከሰታል ?,ሀ. የሞተሩ ድምፅ ይጨምራል,ለ. ሞተሩ ይሞቃል,ሐ. የሞተሩ ውስጣዊ ክፍሎች ይበላሻሉ,መ. ሁሉም መልስ ይሆናሉ,,መ
371,ጣሳ መሰል ቅርፅ ያለው የሞተር ክፍል,ሀ. ሲሊንደር,ለ.ፒስተን,ሐ. ሲሊንደር ብሎክ,መ. ሶቶኮፓ,,ሀ
372,ከሲሊንደር ውስጥ የተቃጠለ ጭስ የሚወጣበት ክፍል____ይባላል?,ሀ. አስገቢ ቫልቭ,ለ. ቫኪውም ቫልቭ,ሐ. ቾክ ቫልቭ,መ. አስወጪ ቫልቭ,,መ
373,ለጎማው ከፍተኛ ጉልበት የሚደርሰው የትኛውን ማርሽ ስንጠቀም ነው?,ሀ. 1ኛ,ለ. 2ተኛ,ሐ. 3ተኛ,መ. 4ተኛ,,ሀ
374,ራዲያተር እንዳይጨማደድ የሚከላከል የማቀዝቀዣ ክፍል የቱ ነዉ,ሀ. ቺንጋ,ለ. ፕሬዠር ቫልቭ,ሐ. ቫኪዩም ቫልቭ,መ. የዉሃ ፓምኘ,,ሐ
375,ከሚከተሉት ውስጥ ለሞተር ሙቀት መጨመር ምክንያት የማይሆነው የቱ ነዉ,ሀ. የቴርሞስታት ክፍት ሆኖ መቅረት,ለ. የጎማ ሊሾ መሆን,ሐ. የዉሃ ፖምኘ አለመስራት,መ. የቴርሞስታት ዘግቶ መቅረት,,ሀ
376,ከእሳት አቀጣጣይ ክፍሎች ዉስጥ ፑንቲና እንዳይቃጠል የሚከላከል ክፍል የቱ ነዉ,ሀ. ኮንታክት ፖይንት,ለ. ሮተር /ስፖሶላ/,ሐ. ኮንዴንሰር,መ. አድቫንስ መካኒዝም,,ሐ
377,ብዙ ጊዜ የባለንብረት ማንዋል ላይ የተሸከርካሪ የቻንሲ ቁጥር ይገልፃል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
378,ፍሬና ሞተር እየተጠቀምን ነዳጅ መስጠት ተገቢ ነው,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
379,ፍሬና ሞተር በአብዛኛውን ጊዜ በኋላ ጎማዎች ላይ ይገጠማል ፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
380,ከመጠን በላይ የሆነ የተሽከርካሪ ጭነት ለኤሌክትሪክ ክፍሎች ብቃት መቀነስ ምክንያት ይሆናል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
381,ማርሽ በማንኛም ጥርስ ላይ እያለ ሞተር ማስነሳት አይመከርም፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
382,የቺንጋ መላላት ለሞተር ዙር መቀነስ ምክንያት ይሆናለ፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
383,የባትሪ ውሃን ከመጠኑ በላይ መብዛት ባትሪው የሚያመነጨውን የኤሌክትሪክ ጉልበት ይጨምራል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
384,ለማርሽ ሙሉ ለሙሉ አለመግባት ወይም አለመውጣት የፍሪሲዮን በደንብ አለመረገጥ ምክንያት ይሆናል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
385,የቺነጋ መላላት ለባትሪ መድከም ምክንያት ይሆናል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
386,የናፈጣ ሞተር ነዳጅ አቅራቢ ክፍል የሆነው የቱ ነው,ሀ. ቦቢና,ለ. ካንዴላ,ሐ. ኢንጀክተር ኖዝል,መ. ካርቡሬተር,,ሐ
387,የፍሬን ብቃት ጥሩ የሚሆንበት የመንገድ ዓይነቶች ውስጥ የሚካተተው የቱ ነው@,ሀ. ደረቅ,ለ. አቧራማ,ሐ. አሸዋማ,መ. ጭቃማ,,ሀ
388,በከባድ ተሸከርካሪዎች ላይ ለፍሬን የሚያገለግለው ንፋስ ለፍሬሲዮን ተግባርም ያገለግላል፡፡,ሀ/ አውነት,ለ/ ሀሰት,,,,ሀ
389,በአብዛኛው ጊዜ በተሸከርካሪዎች ላይ የምናገኘው የባትሪ ዓይነት ክዳን ያለው ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
390,ኤክስፓንሽን ታንከር /ሪዘርቫየር/ የመጠባበቂያ የሞተር ዘይት ለመያዝ የሚያገለግል ክፍል ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
391,በዳሽ ቦርድ ላይ የሚገኝ የመቆጣጠሪያ መሣሪያ የቱ ነው@,ሀ. ኦዶሜትር,ለ. የነዳጅ መስጫ,ሐ. የፍሪስዮን ፔዳል,መ. የማርሸ መለዋወጫ,,ሀ
392,ታኮሜትር _________________መሣሪያ ነው፡፡,ሀ. የሞተር ዙር መሣሪያ,ለ. የተሸከርካሪ ፍጥነት መቆጣጠሪያ,ሐ. የሞተር ዜይት ግፊት መለኪያ,መ. የሞተር ሙቀት መለኪያ,,ለ
393,የራዲያተር ውሃ መጠንን ለማረጋገጥ የምንጠቀምበት መሣሪያ ዲፕስቲክ ይባላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
394,በተሸከርካሪ ሞተር ላይ ኤክስፓንሽን ታንከር ቢኖርም ባይኖርም ምንም ችግር አያስከትልም፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
395,በራዲያተር ክዳን ላይ ያለው ላስቲክ ቢቀደድ ውሃ ይሞቃል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
396,ቺንጋ ሲበጠስ ወይም ራዲያተር በቆሻሻ ሲደፈን ሞተር ወዲያውኑ ይሞቃል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
397,በመካኒካል የሚሠራ መሪ በሃይድሮሊክ ከሚሠራው የበለጠ ለአጠቃቀም በጣም ቀላል ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
398,በተደጋጋሚ የፍሬና ሞተር መጠቀም ለጎማ ማለቅ ምክንያት የሆናል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
399,የመሪ ዘይት የመሪውን የመጠምዘዝ አቅም ለመጨመር የምንጠቀምበት ግብአት ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
400,የተሽከርካሪውን የደህንነት ቀበቶ ያለመጠቀሙን ለአሽከርካሪው ሊያስጠነቅቅ,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
401,አሽከርካሪዎች በሚሽከረክሩበት ጊዜ የሞተር ዙር ማመልከቻ ጌጁን እየተከታተሉ ማሽከርከር ይገባቸዋል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
402,አሽከርካሪው በጉዞ ላይ እያለ አደጋ ቢያጋጥመው ሹፊሩ ከመሪው ጋር ቀጥታ እንዳይጋጭ የሚከላከልለት የአየር ከረጢት ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
403,የተሽከርካሪውን እንቅስቃሴ የሚቆጣጠር መሳሪያ አንዱ መሪ ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
404,የአንድን ተሽከርካሪ ፍጥነት ለመቀነስ ለመጨመር ማርሽ እና የነዳጅ ፔዳል እንጠቀማለን፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
405,ተሽከርካው በከባድ ማርሽ ቢጓዝ የተሸከርካሪው ፍጥነት ሲቀንስ ጉልበቱ ይጨምራል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
406,ከሞተር የተፈጠረውን ዙር ወይም ኃይል ወደ ጊር ቦክስ የሚያስተላልፍ ክፍል ረዶታ ይባላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
407,ተሽከርካሪውን ወደ ተፈለገው አቅጣጫ ለመምራትና ለመቆጣጠር የምንጠቀምበት መሳሪያ መሪ ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
408,በመሪ አማካኝነት የሚታዘዘው ተሽከርካሪ የኋላ እግር ነው,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
409,በተሽከርካሪዎች ላይ የሚገኘውን መሪ በመካኒካልና በሃይድሮሊክ የሚሠራ ብለን እከፍለዋለን,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
410,በመሪ አማካኝነት የተሽከርካሪን ፍጥነት መቆጣጠር ይቻላል,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
411,በተሽከርካሪዎች ላይ የሚገኘውን የፊት ጎማ በቀላሉ ለማዞር የሚያስችለውን ኃይል ለማግኘት የምንጠቀመው በዘይት በሚሠራ መሪ ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
412,የተሽከርካሪን እንቅስቃሴ ለመግታት ወይም ለማቆም ከምንጠቀምበት የፍሬን ዘዴዎች አንዱ በአየር ግፊት የሚሰራ የእግር ፍሬን ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
413,ዘይት ከሚጠቀሙ የተሽከርካሪ ክፍሎች ውስጥ አንዱ የእግር ፍሬን ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
414,የእግር ፍሬንና የእጅ ፍሬን አገልግሎት አንድ አይነት ነው::,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
415,የእጅ ፍሬን በንፋስ አማካኝነት ሊሠራ ይችላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
416,ተሽከርካሪውን ለተወሰነ ጊዜያት በአለበት እንዳይንቀሳቀስና እንዲቆም ለማድረግ የምጠቀምበት የፍሬን ዓይነት የእግር ፍሬን ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
417,በተሽከርካሪዎች ላይ የእግር ፍሬን በሦስት ዓይነት ዘዴዎች ሊሰራ ይችላል::,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
418,በዘይትና በአየር የሚሰራ ፍሬን የሚገኘው በመለስተኛ ተሽከርካሪዎች ብቻ ነው፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
419,በዘይትና በአየር ቅንብር በሚሰራ ፍሬን የተሽከርካሪው ሞተር እየሰራ ከአካባቢ አየርን በመሳብና ወደ አየር ማጠራቀሚያ ጋን የሚያስተላልፍ ፍሬን ክፍል ማስተር ሲሊንደር ይባላል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
420,ወደ አየር ማጠራቀሚያ ጋን የሚገባውን የአየር መጠን ለመቆጣጠር የሚረዳ ኮምፕሬሰር ይባላል::,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
421,ወደ አየር ማጠራቀሚያ ሲሊንደር የሚተላለፈውን የአየር መጠን በመቆጣጠር ሲሊንደሩ እንዳይፈነዳ የሚቆጣጠር የፍሬን ክፍል ሴፍቲ ቫልቭ /ኤይር ሬጉሌተር/ ይባላል::,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
422,ተሽከርካሪን ለአጭር ወይም ለረዥም ጊዜ ቆሞ እንዲቆይ ለማድረግ የምንጠቀምበት የፍሬን ዓይነት የእጅ ፍሬን ነው::,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
423,ለተሽከርካሪ መቆጣሪያ መሳሪያዎች መደረግ ካለበት ጥንቃቄ ውስጥ አንዱ ማርሽ በአግባቡና በቅደም ተከተል መጨመርና መቀነስ ነው::,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
424,አደገኛ ሁኔታ ካላጋጠመን በስተቀር መሪን በድንገት ማዞር ለተሽከርካሪ መቆጣጠሪያ መሳሪያዎች መበላሸት ምክንያት ይሆናል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
425,መሪን በድንገት ማዞር ለተሽከርካሪ መቆጣጠሪያ መሳሪዎች መበላሸት ምክንያት ይሆናል፡፡,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
426,መደረግ ካለበት ጥንቃቄ ውስጥ አንዱ የፍሬን ሸራን በተወሰነ ጊዜ ሰርቪስ ማድረግ ነው::,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
427,ከሚከተሉት ውስጥ አንዱ አየር ወይም ንፋስን በመጠቀም ተሽከርካሪን ያቆማል,ሀ. ኃይል አስተላላፊ,ለ. ሞተር,ሐ. ፍሬን,መ. ኤሌክትሪክ,,ሐ
428,ለሞተር መደረግ ያለበት ጥንቃቄ ምንድን ነው,ሀ. በየጊዜው ሞተር ከመነሳቱ በፊት በቂ ንፁህ ውሃ ተገቢ ውፍረቱን የጠበቀ የሞተር ዘይት መኖሩን ማረጋገጥ,ለ. በውሃ የሚቀዘቅዙ ሞተሮች ላይ በቂ ውሃ በራዲያተር ላይ ማድረግ,ሐ. ሞተር እንደተነሳ ነዳጅ እየሰጡ አለማሞቅ,መ. ሁሉም መልስ ነው,,መ
429,ከሚከተሉት ውስጥ የሞተር ኃይል አጋዥ ክፍል የሚባለው የትኛው ነው::,ሀ. የማለስለሻ ክፍል,ለ. የፍሬን ክፍል,ሐ. የኃይል አስተላላፊ ክፍል,መ. የተሸካሚ ክፍል,,ሀ
430,ሞተር ዘይት ለማየት ተሸከርካሪውን በቁልቁለታማ ቦታ ላይ ማቆም ያስፈልጋል,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
431,የሞተር ዘይትን በመመልከት በሀይል አስተላላፊ ክፍሎች ላይ ያለውን ውስጣዊ ችግር ማወቅ ይቻላል,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
432,የወፈረ የሞተር ዘይት በቀላሉ በሞተር ክፍሎች ውስጥ ሊዘዋወር ይችላል,ሀ/ እውነት,ለ/ ሀሰት,,,,ለ
433,የሞተር ዘይት ሲጠቁር መቆሸሹን በማወቅ መቀየር ይገባል,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
434,ሞተር ከሚገባው በላይ መሞቅ ለራዲያተር ዉሀ ቶሎ ማለቅ ምክንያት ይሆናል,ሀ/ እውነት,ለ/ ሀሰት,,,,ሀ
435,ከተሽከርካሪ የኤሌክትሪክ ክፍል ዉስጥ የማይካተተዉ የቱ ነዉ?,ሀ. የሞተር ቁልፍ,ለ. የባትሪ ክፍል,ሐ. የመብራት ክፍል,መ. መልሱ የለም,,መ
436,በሞተሩ ውስጥ የገባውን የአየርና የነዳጅ ድብልቅ ለማቀጣጠል የሚረዳ የተሸከርካሪ የኤሌትሪክ ክፍል _____________ ይባላል፡፡,ሀ. የባትሪ ክፍል,ለ. የእሳት አቀጣጣይ ክፍል,ሐ. የመብራት ክፍል,መ. የሲጋራ መለኮሻ ክፍል,,ለ
437,የነዳጅ ጌጅ የሙቀት መጠቆሚያ መሣሪያና የዘይት ግፊት አመልካች መብራት በምን ክፍል ውስጥ ይካተታሉ?,ሀ. የባትሪ መሙያ ክፍል,ለ. በዳሽ ቦርድ ላይ ያሉ መሳሪያዎች,ሐ. የመብራት ክፍል,መ. የሞተር ማስነሻ ክፍል,,ለ
438,ሞተር ከመነሳቱ በፊት ተሸከርካሪው ላይ ያሉ ክፍሎች ኤሌትሪክ የሚያገኙት ከ _______ ነው፡፡,ሀ. ከዲናሞ,ለ. ከመብራት ክፍል,ሐ. ከባትሪ,መ. ሁሉም መልስ ይሆናሉ,,ሐ
439,ሞተር ከመነሳቱ በፊት አንድ አሽከርካሪ ማድረግ ያለበት,ሀ. የባትሪው ተርሚናሎች የጠበቁ መሆን ማረጋገጥ,ለ. በባትሪው ውስጥ በቂ የውሀ መጠን ያለ መሆኑን ማረጋገጥ,ሐ. የባትሪ ተርሚናሎች ላይ ሻጋታ አለመኖሩን ማረጋገጥ,መ. ሁሉም መልስ ይሆናሉ,,መ
440,ባትሪ ሲፈታ በመጀመሪያ ______________፣ሲታሰር ደግሞ በመጀመሪያ ____________ ማስቀደም ተገቢ ነዉ፡፡,ሀ. ኔጋቲቩን፣ ፖዘቲቩን,ለ. ፖዘቲቩን፣ ኔጋቲቩን,ሐ. ፖዘቲቩን፣ ፖዘቲቩን,መ. ቅደም ተከተላዊ ስርአት የለውም,,ለ
441,የባትሪ ውሃ ድሎ ውሃ መሙላት ካሰፈለገ የቧንቧ ውሃን መጠቀም ተገቢ ነዉ፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ለ
442,የባትሪ መሙያ ክፍል ዋና ተግባር ያልሆነው የቱ ነው?,ሀ. ሞተሩ እንደተነሳ ባትሪውን መሙላት,ለ. ሞተሩ ጠፍቶ ኤሌትሪክ ማቅረብ,ሐ. ሞተሩ እየሰራ ለኤሌትሪክ ክፍሎች ሀይል ማቅረብ,መ. መልሱ አልተሰጠም,,መ
443,የተሸከርካሪን ባትሪ በሌላ ባዕድ ነገር መሸፈን የባትሪውን ቀዳዳዎች በመዝጋት ባትሪውን ለከፍተኛ ሙቀት ይዳርገዋል፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
444,ለሞተር አለመነሳት መንስኤ ከሚሆኑት ውስጥ አንዱ አይካተትም,ሀ. የነዳጅ አለመኖር,ለ. የኤሌትሪክ ሀይል ማነስ,ሐ. የቺንጋ መላላት,መ. መልሱ አልተሰጠም,,ሐ
445,የባትሪ ውሃ ቶሎቶሎ ማለቅ የምን ምልክት ነዉ?,ሀ. የባትሪው ከሚገባው በላይ መሞላት,ለ. የቺንጋ መላላት,ሐ. የባትሪው ከመጠን በታች መሞላት,መ. ሁሉም መልስ ናቸው,,ሀ
446,የቺንጋ /ቤልት/ ከመጠን በታች መላላት ምን ያስከትላል?,ሀ. የባትሪ ከመጠን በላች እንዲሞላ ያደርጋል,ለ. ባትሪው ከመጠን በታች እንዲሞላ ያደርጋል,ሐ. ሞተሩ ወድያውኑ እንዲነሳ ያደርጋል,መ. ሁሉም መልስ ናቸው,,ለ
447,ለባትሪ መሙያ ክፍሎች መደረግ ካለብን ጥንቃቄ ውስጥ የማይካተተው የቱ ነው?,ሀ. ጄኔሬተር ሀይል ማመንጨቱን ማረጋገጥ,ለ. ቺንጋ አለመላለቱንና ማረጋገጥ,ሐ. ሞተሩ እየሰራ ጄኔሬተር አካባቢ የሚሰማ አለስፈላጊ ድምፅ መኖሩን ማዳመጥ,መ. ሁሉም መልስ ናቸው,,ሐ
448,ለሞተር ማስነሻ ክፍሎች ማድረግ ካለብን ጥንቃቄ የማይካተተው የቱ ነው?,ሀ. ሞተሩን ወዲያው ወዲያው ለማንሳት አለመሞከር,ለ. ሞተሩ እንደተነሳ ቁልፉን እዛው ላይ ለተወሰነ ጊዜ ይዞ መቆየት,ሐ. ሞተርን በራሱ ቁልፍ ማሰነሳት,መ. የሞተር ቁልፉን እስታርት ላይ ከ ‘30’ ሰከንድ በላይ አለማቆየት,,ለ
449,አንዳንድ ተሸከርካሪዎች ማርሹ ዜሮ ላይ ካልተደረገ በስተቀር ሞተራቸው አይነሳም፡፡,ሀ. እውነት,ለ. ሀሰት,,,,ሀ
450,ሞተር ሊነሳ ከማይችልባቸው ምክንያቶች ውስጥ አንዱ,ሀ. የፊውዝ መቃጠል,ለ. የኤሌትሪክ ገመድ መላቀቅ,ሐ. የሞተር ማስነሻ ክፍሉ አለመስራት,መ. ሁሉም መልስ ይሆናሉ,,መ
451,ለመብራት ክፍሎች ማድረግ ካለብን ጥንቃቄዎች ውስጥ የማይካተተው,ሀ. መኪናው ከመንቀሳቀሱ በፊት መብራቶች ጤነኛና የሚሰሩ መሆናቸው ማረጋገጥ,ለ. ፊውዞች አለመቃጠላቸውን ማረጋገጥ,ሐ. ሞተር እየሰራ ባለበት ሁኔታ መብራት አለማብራት,መ. መልስ አልተሰጠም,,ሐ
452,ፊውዝ ሲቃጠል ለጊዜው በሽቦ ቋጥሮ ችግሩን ለመቅረፍ መሞከር ተገቢ ነው,ሀ. እውነት,ለ. ሀሰት,ሐ. መልስ አልተሰጠም,መ. መልስ አልተሰጠም,,ለ
453,የተሸከርካሪ ጡሩንባ ስንፈትሽ ማረጋገጥ ያለብን __________ ነው,ሀ. በአግባቡን መስራቱን,ለ. ከመጠን በላይ መጨሁን,ሐ. ከመጠን በታች መጨሁን,መ. ሁሉም መልስ ይሆናሉ,,መ
454,የተሽከርካሪው ዳሽ ቦርድ ውስጥ ያለው ፊውዝ ቢቃጠል በሌላ በማንኛውም ፊውዝ መተካት,ሀ. ተገቢ አይደለም,ለ. ተገቢ ነው,ሐ. መልስ አልተሰጠም,መ. መልስ አልተሰጠም,,ሀ
455,በተሽከርካሪ ሞተር ነዳጅ መስመሩ ውስጥ አየር ቢገባ ምን ሊከሰት ይችላል?,ሀ. የሞተሩ ድም ይቆራረጣል,ለ. ሞተሩ አይነሳም,ሐ. ሀ እና ለ መልስ ይሆናሉ,መ. መልሱ አልተሰጠም,,ሐ
456,ለነዳጅ አስተላላፊ ክፍሎች ማድረግ ከሚገባን ጥንቃቄዎች ውስጥ የሚመደበው,ሀ. የነዳጅ ጋኑን በማንኛዉም ነገር መከደኑን ማረጋገጥ,ለ. በታንከሩ ውስጠ በቂ ነዳጅ መኖሩን ማረጋገጥ,ሐ. የነዳጅ መጠኑን ለማየት በእንጨት መጠቀም,መ. ሁሉም መልስ ይሆናሉ,,ለ
457,ለሞተሩ ድም* መቆራረጥ አንዱ ምክንያት ሊሆን የሚችለው,ሀ. የነዳጅ ማጣሪያው መቆሸሽ,ለ. የአየር ማጣሪያዉ መቆሸሽ,ሐ. ሀ እና ለ መልስ ይሆናሉ,መ. መልሱ አልተሰጠም,,ሐ
458,ወደ ሞተሩ ውስጥ የሚገባው የአየር መጠን ሲያንስ በሞተሩ ላይ ምን ያስከትላል?,ሀ. የሞተሩ ጉልበት ይቀንሳል,ለ. የሞተሩ ጉልበት ይጨምራል,ሐ. ሞተሩ ከሚገባው በላይ እንዲሞቅ ያደርገዋል,መ. ሁሉም መልስ ናቸው,,ሀ
459,በቤንዚን ሞተር ላይ የነዳጅ ማጣሪያውን ስንገጥም ማጣሪያው ላይ ያለውን የቀስት ምልክት ወደ __________ አቅጣጫ አድርጎ መግጠም ተገቢ ነው,ሀ. ወደ ሳልባትዮ,ለ. ፖምፑ,ሐ. በተፈለገው አቅጣጫ ቢገጥም ችግር የለውም,መ. ከ ሐ በስተቀር ሁሉም መልስ ይሆናሉ,,ለ
460,ከሚከተሉት ውስጥ አሽከርካሪዎች ሊያዩትና ሊፈትሹት ከሚገባቸው ጉዳዬች ውስጥ የማይካተተው የቱ ነው?,ሀ. ባላውአፉን በብቃት መፈተሸ,ለ. የኤሌትሪክ መስመርን መፈተሽ,ሐ. የነዳጅ መስመርን መፈተሽ,መ. መልሱ አልተሰጠም,,መ
461,የአሽከርካሪዎች የዘውትር ተግባር ከሆነው ውስጥ የማይካተተው,ሀ. የፍሬን ሸራ መቀየር,ለ. የራዲያተር ውሃን ማየትና መሙላት,ሐ. የሞተር ዘይት ማየትና መሙላት,መ. መልሱ አልትሰጠም,,ሀ
462,አንድ አሽከርካሪ የሞተር ዘይት ሲቀየር/ ለማየት በዲፕስቲክ የሚያረጋግጠው ዘይቱ,ሀ. መቆሸሹን,ለ. መቅጠኑን,ሐ. መወፈሩን,መ. ሁሉም መልስ ይሆናሉ,,መ
463,አሽከርካሪዎች ከዘወትር ተግባር አንዱ የሆነው ጎማን የመፈተሽ ተግባር ሲከናወን መታየት ያለበት,ሀ ጎማው አዲስ መሆኑን,ለ. ጎማው ላይ ያለዉ የአምራች ምልክት,ሐ. የጎማው ንፋስ መጠን,መ. ሁሉም መልስ ይሆናሉ,,ሐ
464,በተሸከርካሪ ላይ ባትሪ ሁልጊዜ በፕላስቲክ ወይንም በካርቶን በደንብ ተሸፍኖ መቀመጥ ይኖርበታል,ሀ. እውነት,ለ. ሀሰት,,,,ለ
465,በአብዛኛው በተሸከርካሪ ላይ _______________ አይነት ባትሪዎች ይገኛሉ,ሀ. አንድ,ለ. ሁለት,ሐ. ሦስት,መ. አራት,,ለ
466,የተሸከርካሪ የጎማ ንፋስ መጠን ከጎደለ ምን ይከሰታል?,ሀ. የተሸከርካሪው ፍጥነት ይቀንሳል,ለ. ጎማው ቶሎ ይበላል,ሐ. ተሸከርካሪውን ለጉዞ አስቸጋሪ ያደርገዋል,መ. ሁሉም መልስ ይሆናሉ,,መ
467,አንድ አሽከርካሪ ጉዞ ከመጀመሩ በፊት ማረጋገጥ ያለበት,ሀ. በታንከሩ ውስጥ በቂ ነዳጅ መኖሩን ማረጋገጥ,ለ. ፍሬን ሸራው ያልተበላ መሆኑን ማረጋገጥ,ሐ. የካምቢዩና የዲፈራንሻል ዘይት ሙሉ መሆናቸው ማየት,መ. ሁሉም መልስ ይሆናሉ,,መ
468,የተሸከርካሪ ኮፈን ከፍተን ፍተሻ ከምናደርግባቸው ተግባሮች ውስጥ የማይካተተው _________ ነፍ,ሀ. የሞተር ዘይት በበቂ መኖሩን,ለ. የራዲያተር ውሃ ንጽህና ሙሉ መሆኑን,ሐ. የጎማ ብሎኖች ያልተጓደሉ መሆናቸውን ማየት,መ. መልሱ አልተሰጠም,,ሐ
469,የኤሌትሪክ ክፍሎችን ስንመረመር ወይንም ስንፈትሽ ትኩረት መስጠት ካለብን ነገሮች ውስጥ የማይመደበው,ሀ. የኤሌክትሪክ መስመር መላቀቁን,ለ. ባትሪ ጠብቆ የታሰረ መሆኑን,ሐ. መብራቶች በአግባቡ የሚሰሩ መሆናቸውን,መ. መልሱ አልተሰጠም,,መ
470,በዳሽቦርድ ላይ ከሚገኙ ጠቋሚ መሣሪያዎች ውስጥ የማይካተተው የቱ ነው?,ሀ. የሙቀት መጠን መለኪያ,ለ. የፊውዝ መጠን መለኪያ,ሐ. የነዳጅ መጠን መለኪያ,መ. የዘይት ግፊት መለኪያ,,ለ
